L3I;2;16:50;
L3I;2;17:50;
L3I;2;18:40;
L3I;2;19:30;
L3I;2;20:20;
L3I;2;21:10;
L3R;2;06:20;
L3R;2;07:10;
L3R;2;08:00;
L3R;2;08:55;
L3R;2;09:45;
L3R;2;10:35;
L3R;2;11:25;
L3R;2;12:20;
L3R;2;13:20;
L3R;2;14:20;
L3R;2;15:10;
L3R;2;16:00;
L3R;2;16:50;
L3R;2;17:50;
L3R;2;18:40;
L3R;2;19:30;
L3R;2;20:20;
L3R;2;21:10;
L1I;3;06:30;
L1I;3;07:00;
L1I;3;07:30;
L1I;3;08:00;
L1I;3;08:30;
L1I;3;09:00;
L1I;3;09:30;
L1I;3;10:00;
L1I;3;10:30;
L1I;3;11:00;
L1I;3;11:30;
L1I;3;12:00;
L1I;3;12:30;
L1I;3;13:00;
L1I;3;13:30;
L1I;3;14:00;
L1I;3;14:30;
L1I;3;15:00;
L1I;3;15:30;
L1I;3;16:00;
L1I;3;16:30;
L1I;3;17:00;
L1I;3;17:30;
L1I;3;18:00;
L1I;3;18:30;
L1I;3;19:00;
L1I;3;19:30;
L1I;3;20:00;
L1I;3;20:30;
L1R;3;06:30;
L1R;3;07:00;
L1R;3;07:30;
L1R;3;08:00;
L1R;3;08:30;
L1R;3;09:00;
L1R;3;09:30;
L1R;3;10:00;
L1R;3;10:30;
L1R;3;11:00;
L1R;3;11:30;
L1R;3;12:00;
L1R;3;12:30;
L1R;3;13:00;
L1R;3;13:30;
L1R;3;14:00;
L1R;3;14:30;
L1R;3;15:00;
L1R;3;15:30;
L1R;3;16:00;
L1R;3;16:30;
L1R;3;17:00;
L1R;3;17:30;
L1R;3;18:00;
L1R;3;18:30;
L1R;3;19:00;
L1R;3;19:30;
L1R;3;20:00;
L1R;3;20:30;
L2I;3;06:30;
L2I;3;07:20;
L2I;3;08:10;
L2I;3;08:55;
L2I;3;09:40;
L2I;3;10:30;
L2I;3;11:15;
L2I;3;12:00;
L2I;3;12:45;
L2I;3;13:35;
L2I;3;14:25;
L2I;3;15:10;
L2I;3;16:00;
L2I;3;16:45;
L2I;3;17:30;
L2I;3;18:15;
L2I;3;19:05;
L2I;3;19:50;
L2I;3;20:35;
L2I;3;21:20;
L2R;3;06:30;
L2R;3;07:20;
L2R;3;08:10;
L2R;3;08:55;
L2R;3;09:40;
L2R;3;10:30;
L2R;3;11:15;
L2R;3;12:00;
L2R;3;12:45;
L2R;3;13:35;
L2R;3;14:25;
L2R;3;15:10;
L2R;3;16:00;
L2R;3;16:45;
L2R;3;17:30;
L2R;3;18:15;
L2R;3;19:05;
L2R;3;19:50;
L2R;3;20:35;
L2R;3;21:20;
L3I;3;06:20;
L3I;3;07:10;
L3I;3;08:00;
L3I;3;08:55;
L3I;3;09:45;
L3I;3;10:35;
L3I;3;11:25;
L3I;3;12:20;
L3I;3;13:20;
L3I;3;14:20;
L3I;3;15:10;
L3I;3;16:00;
L3I;3;16:50;
L3I;3;17:50;
L3I;3;18:40;
L3I;3;19:30;
L3I;3;20:20;
L3I;3;21:10;
L3R;3;06:20;
L3R;3;07:10;
L3R;3;08:00;
L3R;3;08:55;
L3R;3;09:45;
L3R;3;10:35;
L3R;3;11:25;
L3R;3;12:20;
L3R;3;13:20;
L3R;3;14:20;
L3R;3;15:10;
L3R;3;16:00;
L3R;3;16:50;
L3R;3;17:50;
L3R;3;18:40;
L3R;3;19:30;
L3R;3;20:20;
L3R;3;21:10;
L1I;4;06:30;
L1I;4;07:00;
L1I;4;07:30;
L1I;4;08:00;
L1I;4;08:30;
L1I;4;09:00;
L1I;4;09:30;
L1I;4;10:00;
L1I;4;10:30;
L1I;4;11:00;
L1I;4;11:30;
L1I;4;12:00;
L1I;4;12:30;
L1I;4;13:00;
L1I;4;13:30;
L1I;4;14:00;
L1I;4;14:30;
L1I;4;15:00;
L1I;4;15:30;
L1I;4;16:00;
L1I;4;16:30;
L1I;4;17:00;
L1I;4;17:30;
L1I;4;18:00;
L1I;4;18:30;
L1I;4;19:00;
L1I;4;19:30;
L1I;4;20:00;
L1I;4;20:30;
L1R;4;06:30;
L1R;4;07:00;
L1R;4;07:30;
L1R;4;08:00;
L1R;4;08:30;
L1R;4;09:00;
L1R;4;09:30;
L1R;4;10:00;
L1R;4;10:30;
L1R;4;11:00;
L1R;4;11:30;
L1R;4;12:00;
L1R;4;12:30;
L1R;4;13:00;
L1R;4;13:30;
L1R;4;14:00;
L1R;4;14:30;
L1R;4;15:00;
L1R;4;15:30;
L1R;4;16:00;
L1R;4;16:30;
L1R;4;17:00;
L1R;4;17:30;
L1R;4;18:00;
L1R;4;18:30;
L1R;4;19:00;
L1R;4;19:30;
L1R;4;20:00;
L1R;4;20:30;
L2I;4;06:30;
L2I;4;07:20;
L2I;4;08:10;
L2I;4;08:55;
L2I;4;09:40;
L2I;4;10:30;
L2I;4;11:15;
L2I;4;12:00;
L2I;4;12:45;
L2I;4;13:35;
L2I;4;14:25;
L2I;4;15:10;
L2I;4;16:00;
L2I;4;16:45;
L2I;4;17:30;
L2I;4;18:15;
L2I;4;19:05;
L2I;4;19:50;
L2I;4;20:35;
L2I;4;21:20;
L2R;4;06:30;
L2R;4;07:20;
L2R;4;08:10;
L2R;4;08:55;
L2R;4;09:40;
L2R;4;10:30;
L2R;4;11:15;
L2R;4;12:00;
L2R;4;12:45;
L2R;4;13:35;
L2R;4;14:25;
L2R;4;15:10;
L2R;4;16:00;
L2R;4;16:45;
L2R;4;17:30;
L2R;4;18:15;
L2R;4;19:05;
L2R;4;19:50;
L2R;4;20:35;
L2R;4;21:20;
L3I;4;06:20;
L3I;4;07:10;
L3I;4;08:00;
L3I;4;08:55;
L3I;4;09:45;
L3I;4;10:35;
L3I;4;11:25;
L3I;4;12:20;
L3I;4;13:20;
L3I;4;14:20;
L3I;4;15:10;
L3I;4;16:00;
L3I;4;16:50;
L3I;4;17:50;
L3I;4;18:40;
L3I;4;19:30;
L3I;4;20:20;
L3I;4;21:10;
L3R;4;06:20;
L3R;4;07:10;
L3R;4;08:00;
L3R;4;08:55;
L3R;4;09:45;
L3R;4;10:35;
L3R;4;11:25;
L3R;4;12:20;
L3R;4;13:20;
L3R;4;14:20;
L3R;4;15:10;
L3R;4;16:00;
L3R;4;16:50;
L3R;4;17:50;
L3R;4;18:40;
L3R;4;19:30;
L3R;4;20:20;
L3R;4;21:10;
L1I;5;06:30;
L1I;5;07:00;
L1I;5;07:30;
L1I;5;08:00;
L1I;5;08:30;
L1I;5;09:00;
L1I;5;09:30;
L1I;5;10:00;
L1I;5;10:30;
L1I;5;11:00;
L1I;5;11:30;
L1I;5;12:00;
L1I;5;12:30;
L1I;5;13:00;
L1I;5;13:30;
L1I;5;14:00;
L1I;5;14:30;
L1I;5;15:00;
L1I;5;15:30;
L1I;5;16:00;
L1I;5;16:30;
L1I;5;17:00;
L1I;5;17:30;
L1I;5;18:00;
L1I;5;18:30;
L1I;5;19:00;
L1I;5;19:30;
L1I;5;20:00;
L1I;5;20:30;
L1R;5;06:30;
L1R;5;07:00;
L1R;5;07:30;
L1R;5;08:00;
L1R;5;08:30;
L1R;5;09:00;
L1R;5;09:30;
L1R;5;10:00;
L1R;5;10:30;
L1R;5;11:00;
L1R;5;11:30;
L1R;5;12:00;
L1R;5;12:30;
L1R;5;13:00;
L1R;5;13:30;
L1R;5;14:00;
L1R;5;14:30;
L1R;5;15:00;
L1R;5;15:30;
L1R;5;16:00;
L1R;5;16:30;
L1R;5;17:00;
L1R;5;17:30;
L1R;5;18:00;
L1R;5;18:30;
L1R;5;19:00;
L1R;5;19:30;
L1R;5;20:00;
L1R;5;20:30;
L2I;5;06:30;
L2I;5;07:20;
L2I;5;08:10;
L2I;5;08:55;
L2I;5;09:40;
L2I;5;10:30;
L2I;5;11:15;
L2I;5;12:00;
L2I;5;12:45;
L2I;5;13:35;
L2I;5;14:25;
L2I;5;15:10;
L2I;5;16:00;
L2I;5;16:45;
L2I;5;17:30;
L2I;5;18:15;
L2I;5;19:05;
L2I;5;19:50;
L2I;5;20:35;
L2I;5;21:20;
L2R;5;06:30;
L2R;5;07:20;
L2R;5;08:10;
L2R;5;08:55;
L2R;5;09:40;
L2R;5;10:30;
L2R;5;11:15;
L2R;5;12:00;
L2R;5;12:45;
L2R;5;13:35;
L2R;5;14:25;
L2R;5;15:10;
L2R;5;16:00;
L2R;5;16:45;
L2R;5;17:30;
L2R;5;18:15;
L2R;5;19:05;
L2R;5;19:50;
L2R;5;20:35;
L2R;5;21:20;
L3I;5;06:20;
L3I;5;07:10;
L3I;5;08:00;
L3I;5;08:55;
L3I;5;09:45;
L3I;5;10:35;
L3I;5;11:25;
L3I;5;12:20;
L3I;5;13:20;
L3I;5;14:20;
L3I;5;15:10;
L3I;5;16:00;
L3I;5;16:50;
L3I;5;17:50;
L3I;5;18:40;
L3I;5;19:30;
L3I;5;20:20;
L3I;5;21:10;
L3R;5;06:20;
L3R;5;07:10;
L3R;5;08:00;
L3R;5;08:55;
L3R;5;09:45;
L3R;5;10:35;
L3R;5;11:25;
L3R;5;12:20;
L3R;5;13:20;
L3R;5;14:20;
L3R;5;15:10;
L3R;5;16:00;
L3R;5;16:50;
L3R;5;17:50;
L3R;5;18:40;
L3R;5;19:30;
L3R;5;20:20;
L3R;5;21:10;
L1I;6;08:30;
L1I;6;09:00;
L1I;6;09:45;
L1I;6;10:15;
L1I;6;11:00;
L1I;6;11:30;
L1I;6;12:15;
L1I;6;12:45;
L1I;6;15:30;
L1I;6;16:00;
L1I;6;16:45;
L1I;6;17:15;
L1I;6;18:00;
L1I;6;18:30;
L1I;6;19:15;
L1I;6;19:45;
L1I;6;20:15;
L1R;6;08:30;
L1R;6;09:00;
L1R;6;09:45;
L1R;6;10:15;
L1R;6;11:00;
L1R;6;11:30;
L1R;6;12:15;
L1R;6;12:45;
L1R;6;15:30;
L1R;6;16:00;
L1R;6;16:45;
L1R;6;17:15;
L1R;6;18:00;
L1R;6;18:30;
L1R;6;19:15;
L1R;6;19:45;
L1R;6;20:15;
L2I;6;08:00;
L2I;6;09:15;
L2I;6;10:20;
L2I;6;11:35;
L2I;6;12:45;
L2I;6;15:00;
L2I;6;16:15;
L2I;6;17:25;
L2I;6;18:35;
L2I;6;19:50;
L2I;6;20:55;
L2R;6;08:00;
L2R;6;09:15;
L2R;6;10:20;
L2R;6;11:35;
L2R;6;12:45;
L2R;6;15:00;
L2R;6;16:15;
L2R;6;17:25;
L2R;6;18:35;
L2R;6;19:50;
L2R;6;20:55;
